book_id,title,authors,average_rating,sentiment_score,sentiment_label
99461,Split Infinity  (Apprentice Adept #1),Piers Anthony,3.94,0.0,neutral
44360,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,Rob Bell,3.82,-0.3612,neutral
5556595,A Vintage Affair,Isabel Wolff,3.8,0.0,neutral
302998,The Buddha of Suburbia,Hanif Kureishi,3.72,0.0,neutral
11544466,"Breathe (Breathe, #1)",Sarah Crossan,3.69,0.0,neutral
64949,The Voice of the Night,"Brian Coffey, Dean Koontz",3.91,0.0,neutral
25837338,The Girl from Krakow,Alex Rosenberg,3.79,0.0,neutral
6452731,Justice: What's the Right Thing to Do?,Michael J. Sandel,4.25,0.5267,positive
22608582,13 Hours: The Inside Account of What Really Happened In Benghazi,Mitchell Zuckoff,4.26,0.0,neutral
6916963,"Succubus Shadows (Georgina Kincaid, #5)",Richelle Mead,4.18,0.0,neutral
6505109,Roses,Leila Meacham,4.02,0.0,neutral
33726,Crazy For You,Jennifer Crusie,3.78,-0.34,neutral
4016515,Letter to My Daughter,Maya Angelou,4.08,0.0,neutral
393060,The Post-Birthday World,Lionel Shriver,3.52,0.0,neutral
349129,The Man Who Walked Between the Towers,Mordicai Gerstein,4.14,0.0,neutral
14367051,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",Cassandra Clare,4.59,-0.5859,negative
54120,The Double,"José Saramago, Margaret Jull Costa",3.84,0.0,neutral
5996209,"Thorn Queen (Dark Swan, #2)",Richelle Mead,4.12,0.0,neutral
697210,"Lost & Found (Rocky Pelligrino, #1)",Jacqueline Sheehan,3.71,-0.3182,neutral
543505,The Tale of Mrs. Tiggy-Winkle,Beatrix Potter,4.19,0.0,neutral
76668,"For Love of Evil (Incarnations of Immortality, #6)",Piers Anthony,4.1,-0.0516,neutral
13543138,Blackberry Winter,Sarah Jio,3.96,0.0,neutral
11318,Trouble Is My Business,Raymond Chandler,4.05,-0.4019,neutral
24761,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",Madeleine L'Engle,3.86,0.3182,neutral
127249,The Third Secret,Steve Berry,3.84,0.0,neutral
2854962,"Charlie Bone and the Shadow (The Children of the Red King, #7)",Jenny Nimmo,4.02,0.0,neutral
38548,Love Bites (Argeneau #2),Lynsay Sands,4.12,0.6369,positive
17727276,Hard Choices,Hillary Rodham Clinton,3.57,-0.1027,neutral
137894,"Batman: No Man's Land, Vol. 1","Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",4.11,-0.296,neutral
9854,The End of Poverty,"Jeffrey D. Sachs, Bono",3.66,-0.5106,negative
11076123,Half Blood Blues,Esi Edugyan,3.63,0.0,neutral
15655,The Kindness of Strangers,Katrina Kittle,4.0,0.4588,neutral
13132816,Emmy & Oliver,Robin Benway,3.91,0.0,neutral
22040598,The Sculptor,Scott McCloud,4.0,0.0,neutral
22504701,Roller Girl,Victoria Jamieson,4.27,0.0,neutral
160988,The Best Nest,P.D. Eastman,4.19,0.6369,positive
7296271,"Beyond Exile (Day by Day Armageddon,# 2)",J.L. Bourne,4.08,0.0,neutral
1105093,Braveheart,Randall Wallace,4.19,0.0,neutral
21327,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)","Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",4.1,0.0,neutral
98687,Call Me by Your Name,André Aciman,4.13,0.0,neutral
15836,Fugitive Pieces,Anne Michaels,3.95,0.0,neutral
15549,"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks,4.09,0.0,neutral
376613,The Cobra Event,Richard   Preston,4.0,0.0,neutral
13115995,"Everbound (Everneath, #2)",Brodi Ashton,4.06,0.0,neutral
5291189,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,Richard Stearns,4.18,0.2732,neutral
300650,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo,3.58,0.8126,positive
9722217,رغم الفراق,نور عبدالمجيد,3.97,0.0,neutral
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",Steve Coll,4.28,-0.7096,negative
61794,La vida del Lazarillo de Tormes,Anonymous,3.49,0.0,neutral
25866725,Broken Grace,E.C. Diskin,3.92,-0.0772,neutral
161846,The Midwich Cuckoos,John Wyndham,3.93,0.0,neutral
20874139,I Am Livia,Phyllis T. Smith,3.93,0.0,neutral
2306910,Smoke Screen,Sandra Brown,3.98,0.0,neutral
7894870,Bone: Tall Tales,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",4.38,0.0,neutral
19156898,The Fourteenth Goldfish,"Jennifer L. Holm, Tad Carpenter",3.87,0.0,neutral
988170,Tawny Scrawny Lion,"Kathryn Jackson, Gustav Tenggren",4.16,0.0,neutral
298816,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,Don Richardson,4.31,0.5423,positive
400,Libra,Don DeLillo,3.98,0.0,neutral
18990,The Honourable Schoolboy,John le Carré,3.94,0.4767,neutral
1593623,"Renegade's Magic (Soldier Son, #3)",Robin Hobb,3.46,0.0,neutral
16148938,"Second Shift: Order (Shift, #2)",Hugh Howey,4.26,0.0,neutral
13105,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",James Redfield,3.61,0.25,neutral
820394,"The Interpretation of Murder (Freud, #1)",Jed Rubenfeld,3.51,-0.6908,negative
8172,Superman: Birthright,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",4.12,0.0,neutral
141935,Curious George Visits the Library,"Margret Rey, H.A. Rey, Martha Weston",4.25,0.3182,neutral
45369,Arthur & George,Julian Barnes,3.7,0.0,neutral
381787,"Truth Will Prevail (The Work and the Glory, #3)",Gerald N. Lund,4.3,0.7003,positive
16029994,"Sins & Needles (The Artists Trilogy, #1)",Karina Halle,3.98,-0.4588,neutral
61505,A Little History of the World,"E.H. Gombrich, Caroline Mustill, Clifford Harper",4.1,0.0,neutral
8542839,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",H.P. Mallory,3.85,-0.34,neutral
836611,"Fruits Basket, Vol. 4","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.39,0.0,neutral
6758423,"Women, Food and God: An Unexpected Path to Almost Everything",Geneen Roth,3.62,0.2732,neutral
762134,Palace Walk (The Cairo Trilogy #1),"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",4.14,0.0,neutral
6630751,"First to Kill (Nathan McBride, #1)",Andrew  Peterson,4.03,-0.6908,negative
109515,How I Raised Myself from Failure to Success in Selling,Frank Bettger,4.25,0.1027,neutral
15902792,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal,3.89,-0.6808,negative
152402,"Lucky (Lucky Santangelo, #2)",Jackie Collins,4.08,0.4215,neutral
24938,Wicked - Piano/Vocal Arrangement,"Stephen Schwartz, Gregory Maguire",4.45,-0.5267,negative
432283,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,Erma Bombeck,4.07,0.0,neutral
68530,"Vagabond (The Grail Quest, #2)",Bernard Cornwell,4.09,0.0,neutral
275247,Little Lord Fauntleroy,Frances Hodgson Burnett,3.81,0.0,neutral
16762211,"Sometimes Never (Sometimes Never, #1)",Cheryl McIntyre,3.94,0.0,neutral
11350430,"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin,4.2,0.0,neutral
12710106,"Double Time (Sinners on Tour, #5)",Olivia Cunning,4.14,0.0,neutral
8288246,"Red Glove (Curse Workers, #2)",Holly Black,3.98,0.0,neutral
13237327,"The Magic (The Secret, #3)",Rhonda Byrne,4.14,0.0,neutral
24044596,Kulti,Mariana Zapata,4.36,0.0,neutral
44399,Too Busy Not to Pray: Slowing Down to Be With God,"Bill Hybels, Lavonne Neff",4.14,0.0356,neutral
3015764,Indignation,Philip Roth,3.69,-0.5267,negative
8526694,Open City,Teju Cole,3.5,0.0,neutral
822989,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",Dave Pelzer,4.18,-0.3182,neutral
8113940,"Witches of East End (The Beauchamp Family, #1)",Melissa de la Cruz,3.51,0.0,neutral
443540,All He Ever Wanted,Anita Shreve,3.18,0.0,neutral
52629,The Fifth Dominion (Imajica Part #1/2),Clive Barker,4.24,0.0,neutral
18080889,"Worth the Fight (MMA Fighter, #1)",Vi Keeland,4.06,-0.0258,neutral
8089,Rose Daughter,Robin McKinley,3.77,0.0,neutral
6433344,"Fools Rush In (Weddings by Bella, #1)",Janice  Thompson,3.59,-0.4939,neutral
712807,Ruby Holler,Sharon Creech,4.01,0.0,neutral
7090290,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",Jen Lancaster,3.91,0.6544,positive
17853024,"The Pagan Lord (The Saxon Stories, #7)",Bernard Cornwell,4.34,0.0,neutral
161415,See You at the Top,"Zig Ziglar, Al Mayton",4.25,0.2023,neutral
25666046,The North Water,Ian McGuire,4.01,0.0,neutral
64732,"The Forge of God (Forge of God, #1)",Greg Bear,3.86,0.4939,neutral
26214866,"In the Clearing (Tracy Crosswhite, #3)",Robert Dugoni,4.25,0.0,neutral
16130723,"Hidden Order (Scot Harvath, #12)",Brad Thor,4.1,0.0,neutral
111220,Eleanor of Aquitaine: A Life ,Alison Weir,3.97,0.0,neutral
1524,"Agamemnon (Oresteia, #1)","Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",3.82,0.0,neutral
16280689,"Staked (The Iron Druid Chronicles, #8)",Kevin Hearne,4.23,0.0,neutral
31819,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,"David Baggett, Shawn E. Klein",4.45,0.0,neutral
4800764,"Sweet Persuasion (Sweet, #2)",Maya Banks,4.09,0.4588,neutral
16136599,"Redeemed (House of Night, #12)","P.C. Cast, Kristin Cast",3.95,0.3182,neutral
21086818,"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh,4.22,-0.8625,negative
33356,Jennifer Government,Max Barry,3.65,0.0,neutral
126185,The Christmas Train,David Baldacci,3.56,0.0,neutral
313267,"Dark Destiny (Dark, #13)",Christine Feehan,4.29,0.0,neutral
52367,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)","Frank Miller, Lynn Varley",3.21,-0.3612,neutral
145397,Me: Stories of My Life,Katharine Hepburn,3.87,0.0,neutral
95708,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore,3.88,0.7003,positive
23214408,"After Ever Happy (After, #4)",Anna Todd,4.08,0.5719,positive
18232495,The Auschwitz Escape,Joel C. Rosenberg,4.32,0.1779,neutral
10541,Made in America: An Informal History of the English Language in the United States,Bill Bryson,3.89,0.4215,neutral
4887,The Drama of the Gifted Child: The Search for the True Self,"Alice  Miller, Ruth Ward",4.09,0.4215,neutral
827497,One Flew Over the Cuckoo's Nest,Dale Wasserman,4.28,0.0,neutral
129327,The Case of Charles Dexter Ward,H.P. Lovecraft,4.2,0.0,neutral
645180,Soon I Will Be Invincible,Austin Grossman,3.68,0.4939,neutral
33144,Paint it Black,Janet Fitch,3.47,0.0,neutral
11429,"Ever After (Lost Love, #2)",Karen Kingsbury,4.31,0.6369,positive
5068,Last Orders,Graham Swift,3.68,0.2023,neutral
51715,Mythologies,"Roland Barthes, Annette Lavers",4.11,0.0,neutral
13270,Poetics,"Aristotle, Malcolm Heath",3.81,0.0,neutral
12737118,Wife 22,Melanie Gideon,3.51,0.0,neutral
20871704,Before I Go,Colleen Oakley,3.79,0.0,neutral
394841,Travel Team,Mike Lupica,4.06,0.0,neutral
11306,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),Susan Cooper,4.29,0.0,neutral
12002819,The Flight of Gemma Hardy,Margot Livesey,3.59,0.4019,neutral
125959,"Saint (Paradise, #2)",Ted Dekker,4.04,0.0,neutral
60080,Groundwork of the Metaphysics of Morals,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",3.78,0.0,neutral
25614598,"Crimson Shore (Pendergast, #15)","Douglas Preston, Lincoln Child",4.0,0.0,neutral
541024,More Than Human,Theodore Sturgeon,3.98,0.0,neutral
20318201,"Burn (Michael Bennett, #7)","James Patterson, Michael Ledwidge",3.88,0.0,neutral
11996019,The King's Agent,Donna Russo Morin,3.81,0.0,neutral
426030,The Healer (O'Malley #5),Dee Henderson,4.4,0.0,neutral
4633,Islands in the Stream,Ernest Hemingway,3.86,0.0,neutral
359461,The Guardian (O'Malley #2),Dee Henderson,4.4,0.0,neutral
8163161,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",Bisco Hatori,4.54,0.0,neutral
604635,Naïve. Super,"Erlend Loe, Tor Ketil Solberg",3.89,0.5994,positive
8110748,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),"Meca Tanaka, 田中メカ",4.23,0.4215,neutral
6261270,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews,4.17,0.0,neutral
11324,Under the Net,Iris Murdoch,3.76,0.0,neutral
12039943,Capital,John Lanchester,3.68,0.0,neutral
11551045,"Lenobia's Vow (House of Night Novellas, #2)","P.C. Cast, Kristin Cast",4.16,0.0,neutral
28262024,"The Goal (Off-Campus, #4)",Elle Kennedy,4.05,0.0,neutral
2358870,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",Eoin Colfer,4.29,0.0,neutral
11913681,"The Boyfriend Thief (Stolen Kiss, #1)",Shana Norris,3.74,-0.1531,neutral
12782865,"The Lewis Man (The Lewis Trilogy, #2)",Peter  May,4.2,0.0,neutral
62233,"The Elves of Cintra (Genesis of Shannara, #2)",Terry Brooks,4.09,0.0,neutral
28248,"Priestess of the White (Age of the Five, #1)",Trudi Canavan,3.84,0.0,neutral
12760903,"The Vision (Fallen Star, #3)",Jessica Sorensen,4.15,0.25,neutral
763594,The Gemini Contenders,Robert Ludlum,3.87,0.0,neutral
330944,"The Field of Swords (Emperor, #3)",Conn Iggulden,4.26,0.0,neutral
6049585,Abandon,Blake Crouch,3.74,-0.4404,neutral
85425,"Final Jeopardy (Alexandra Cooper, #1)",Linda Fairstein,3.9,-0.4767,neutral
55229,April 1865: The Month That Saved America,Jay Winik,4.15,0.4215,neutral
7159016,"The Haunted (The Hollow, #2)",Jessica Verday,4.15,-0.4767,neutral
595822,The Protector (O'Malley #4),Dee Henderson,4.38,0.0,neutral
25893582,Tell Me Three Things,Julie Buxbaum,4.1,0.0,neutral
561403,"The It Girl (It Girl, #1)",Cecily von Ziegesar,3.66,0.0,neutral
263149,Single White Vampire (Argeneau #3),Lynsay Sands,4.16,0.0,neutral
1111600,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",Robert Jordan,4.37,0.0,neutral
26324,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,3.97,0.4767,neutral
17903381,Diary ng Panget,"HaveYouSeenThisGirL, Jan Irene Villar",4.4,0.0,neutral
8437379,"Call Me Irresistible (Wynette, Texas #5)",Susan Elizabeth Phillips,4.07,0.34,neutral
289029,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Robin S. Sharma,3.93,-0.7906,negative
659546,Promise Not to Tell,Jennifer McMahon,3.62,0.3182,neutral
10790376,"A Modern Witch (A Modern Witch, #1)",Debora Geary,3.73,-0.6124,negative
56466,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,4.1,0.765,positive
17973653,"Shine Not Burn (Shine Not Burn, #1)",Elle Casey,4.07,0.0,neutral
155370,Double Identity,Margaret Peterson Haddix,4.01,0.0,neutral
17673271,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,"Si Robertson, Mark Schlabach",3.94,0.7506,positive
10803806,"Darth Paper Strikes Back (Origami Yoda, #2)",Tom Angleberger,4.12,-0.3612,neutral
9166877,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",Kady Cross,3.81,0.0,neutral
1820716,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",Daniel Glattauer,3.88,0.0,neutral
122756,My Brother Sam Is Dead,"James Lincoln Collier, Christopher Collier",3.39,-0.6486,negative
72623,Dream Man,Linda Howard,4.04,0.25,neutral
91017,Rubicon: The Last Years of the Roman Republic,Tom Holland,4.17,0.0,neutral
71823,"The Green Mile, Part 6: Coffey on the Mile",Stephen King,4.55,0.0,neutral
170171,Catalyst,Laurie Halse Anderson,3.62,0.0,neutral
5618698,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",Molly Harper,3.92,0.4215,neutral
31334,Belinda,"Anne Rice, Anne Rampling",3.6,0.0,neutral
8449698,"When Beauty Tamed the Beast (Fairy Tales, #2)",Eloisa James,4.06,0.5859,positive
8720415,"Miles to Go (The Walk, #2)",Richard Paul Evans,4.27,0.0,neutral
107781,"The Gift (Crown's Spies, #3)",Julie Garwood,4.17,0.4404,neutral
12959045,My Friend Dahmer,Derf Backderf,3.88,0.4939,neutral
107783,"The Lion's Lady (Crown's Spies, #1)",Julie Garwood,4.16,0.0,neutral
23245594,Beach Town,Mary Kay Andrews,3.58,0.0,neutral
10295484,Heart on a Chain,Cindy C. Bennett,4.04,0.0,neutral
7987,"The Legend of Luke (Redwall, #12)",Brian Jacques,3.99,0.0,neutral
646195,Babe: The Gallant Pig,"Dick King-Smith, Maggie Kneen",4.05,-0.1531,neutral
8152697,Wishin' and Hopin',Wally Lamb,3.52,0.0,neutral
13152668,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",Jack McCallum,4.16,0.7351,positive
914211,Influencer: The Power to Change Anything,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",3.98,0.0,neutral
116982,The Hand of Oberon (The Chronicles of Amber #4),Roger Zelazny,4.19,0.4939,neutral
7828781,"No Place to Run (KGI, #2)",Maya Banks,4.29,-0.296,neutral
106124,"The Dragonslayer (Bone, #4)","Jeff Smith, Steve Hamaker",4.33,0.0,neutral
34451,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,Joel Fuhrman,4.12,-0.3182,neutral
11738128,"A Week to Be Wicked (Spindle Cove, #2)",Tessa Dare,4.12,-0.5267,negative
20575434,Rain Reign,Ann M. Martin,4.21,0.0,neutral
207365,"Claimed By Shadow (Cassandra Palmer, #2)",Karen Chance,3.98,0.25,neutral
200963,"Meet Samantha: An American Girl (American Girls: Samantha, #1)","Susan S. Adler, Renée Graef, Nancy Niles",3.95,0.0,neutral
3419808,The Secret Scripture,Sebastian Barry,3.75,0.0,neutral
6911529,Batwoman: Elegy,"Greg Rucka, J.H. Williams III, Rachel Maddow",4.16,0.0,neutral
764073,When the Emperor Was Divine,Julie Otsuka,3.7,0.5574,positive
17254035,"Foreplay (The Ivy Chronicles, #1)",Sophie Jordan,3.94,0.0,neutral
37296,"Night Prey (Lucas Davenport, #6)",John Sandford,4.14,0.0,neutral
192888,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers,4.04,0.0,neutral
1176884,"Body Movers (Body Movers, #1)",Stephanie Bond,3.84,0.0,neutral
40136,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",Anthony Bourdain,3.75,-0.7003,negative
29906980,Lincoln in the Bardo,George Saunders,3.93,0.0,neutral
7745031,"Zero History (Blue Ant, #3)",William Gibson,3.93,0.0,neutral
12021559,Sophie & Carter,Chelsea Fine,3.83,0.2023,neutral
38703,"Small Steps (Holes, #2)",Louis Sachar,3.69,0.0,neutral
11940384,The Wicked Girls,Alex Marwood,3.48,-0.5267,negative
155291,"Agents of Light and Darkness (Nightside, #2)",Simon R. Green,4.0,-0.25,neutral
41069,Stand on Zanzibar,John Brunner,3.96,0.0,neutral
6261477,Homer's Odyssey,Gwen Cooper,4.18,0.0,neutral
433035,"Sad Cypress (Hercule Poirot, #21)",Agatha Christie,3.83,-0.4767,neutral
1070527,Avatar Volume 1: The Last Airbender (Avatar #1),"Michael Dante DiMartino, Bryan Konietzko",4.52,0.0,neutral
17478,"Five Go to Smuggler's Top (Famous Five, #4)",Enid Blyton,4.03,0.2023,neutral
643988,"Indemnity Only (V.I. Warshawski, #1)",Sara Paretsky,3.89,0.0,neutral
74997,"Five Run Away Together (Famous Five, #3)",Enid Blyton,4.03,0.0,neutral
59887,The Promise,Danielle Steel,3.93,0.3182,neutral
199532,A Redbird Christmas,Fannie Flagg,3.86,0.0,neutral
42691,The Haj,Leon Uris,3.99,0.0,neutral
290628,"The Darkest Road (The Fionavar Tapestry, #3)",Guy Gavriel Kay,4.18,-0.4939,neutral
18580,"Summer of My German Soldier (Summer of My German Soldier, #1)",Bette Greene,3.66,0.0,neutral
20168816,Rogues,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",3.86,0.0,neutral
24961498,"The Midwife's Revolt (The Midwife Series, #1)",Jodi Daynard,3.97,0.0,neutral
23357188,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",Cora Reilly,4.14,0.4939,neutral
30253700,Anti-Stepbrother,Tijan,4.14,0.0,neutral
8150317,"Deeper Than Midnight (Midnight Breed, #9)",Lara Adrian,4.29,0.0,neutral
8100979,"Mercy Blade (Jane Yellowrock, #3)",Faith Hunter,4.21,0.6486,positive
227280,I Do -- But I Don't,Cara Lockwood,3.66,0.0,neutral
244115,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",Judy Schachner,4.25,-0.4019,neutral
15799151,Daily Rituals: How Artists Work,Mason Currey,3.66,0.0,neutral
8100288,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World","Kevin Malarkey, Alex Malarkey",3.89,0.7845,positive
16704759,"Knight & Stay (Knight, #2)",Kitty French,4.19,0.0,neutral
1468706,"An Incomplete Revenge (Maisie Dobbs, #5)",Jacqueline Winspear,4.09,-0.5267,negative
24040551,The Night Sister,Jennifer McMahon,3.67,0.0,neutral
8471815,You Don't Have to Say You Love Me,Sarra Manning,3.97,0.6369,positive
13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,4.0,0.0,neutral
16171259,The Sound of Things Falling,"Juan Gabriel Vásquez, Anne McLean",3.74,-0.1531,neutral
11239856,"Maid for the Billionaire (Legacy Collection, #1)",Ruth Cardello,3.77,0.0,neutral
25241477,Ashley Bell,Dean Koontz,3.59,0.0,neutral
313998,Johnny Mnemonic,"William Gibson, Terry Bisson",3.75,0.0,neutral
513176,"Rogue Squadron (Star Wars: X-Wing, #1)",Michael A. Stackpole,4.02,-0.5574,negative
457457,Fine Things,Danielle Steel,3.92,0.2023,neutral
550940,"The Chase (Isaac Bell, #1)",Clive Cussler,3.92,0.0,neutral
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,"Neil Postman, Andrew Postman",4.14,-0.3182,neutral
61974,"Nerilka's Story (Pern, #8)",Anne McCaffrey,3.78,0.0,neutral
153175,"King of Foxes (Conclave of Shadows, #2)",Raymond E. Feist,3.95,0.0,neutral
1153709,Hairy Maclary from Donaldson's Dairy,Lynley Dodd,4.28,0.0,neutral
764063,Wonderful Tonight,"Pattie Boyd, Penny Junor",3.65,0.5719,positive
17573684,The Obituary Writer,Ann Hood,3.7,0.0,neutral
1175893,"Tunnels (Tunnels, #1)","Roderick Gordon, Brian  Williams",3.57,0.0,neutral
35539,The Beatles: The Biography,Bob Spitz,4.13,0.0,neutral
92371,Lie Down with Lions,Ken Follett,3.78,0.0,neutral
630621,The Incredible Hulk: Planet Hulk,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",4.23,0.0,neutral
134958,Elizabeth: The Struggle for the Throne,David Starkey,4.06,-0.3182,neutral
571508,"Rumors of War (Children of the Promise, #1)",Dean Hughes,4.25,-0.3818,neutral
10008056,"Journal 64 (Afdeling Q, #4)",Jussi Adler-Olsen,4.04,0.0,neutral
13151283,بضع ساعات في يوم ما,محمد صادق,3.14,0.0,neutral
10049436,The Single Girl's To-Do List,Lindsey Kelk,3.94,0.0,neutral
112517,"Rama Revealed (Rama, #4)","Arthur C. Clarke, Gentry Lee",3.72,0.0,neutral
9399336,"The Redhead Revealed (Redhead, #2)",Alice Clayton,4.2,0.0,neutral
125958,Skin,Ted Dekker,3.8,0.0,neutral
20662728,"Clariel (Abhorsen, #4)",Garth Nix,3.79,0.0,neutral
68099,"Death at La Fenice (Commissario Brunetti, #1)",Donna Leon,3.81,-0.5994,negative
36058,"The Big Nowhere (L.A. Quartet, #2)",James Ellroy,4.11,0.0,neutral
71787,"In This Mountain (Mitford Years, #7)",Jan Karon,4.32,0.0,neutral
5052,Code to Zero,Ken Follett,3.64,0.0,neutral
429024,The Old Curiosity Shop,"Charles Dickens, Norman Page",3.75,0.0,neutral
73860,Dibs in Search of Self,Virginia M. Axline,4.13,0.0,neutral
46908,"Fruits Basket, Vol. 14","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.46,0.0,neutral
17277800,"Hawkeye, Volume 2: Little Hits","Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",4.27,0.0,neutral
18420,Hands Of Light,"Barbara Ann Brennan, Jos. A. Smith",4.27,0.0,neutral
87280,Too Loud a Solitude,Bohumil Hrabal,4.17,0.0,neutral
65113,A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),"Lemony Snicket, Brett Helquist",4.28,-0.7096,negative
11445880,"Midnight in Austenland (Austenland, #2)",Shannon Hale,3.5,0.0,neutral
41820,Pebble in the Sky (Galactic Empire #3),Isaac Asimov,3.85,0.0,neutral
5024334,Too Good to Be True,Kristan Higgins,3.9,0.6908,positive
105920,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Brian Michael Bendis, Mark Bagley",4.06,0.0,neutral
13519844,"Independence (Significance, #4)",Shelly Crane,4.32,0.0,neutral
20646604,"Night Owl (Night Owl, #1)",M. Pierce,4.03,0.0,neutral
85310,"Mortal Prey (Lucas Davenport, #13)",John Sandford,4.2,0.0,neutral
16312,"One, Two, Buckle My Shoe (Hercule Poirot, #22)","Agatha Christie, Hugh Fraser",3.74,0.0,neutral
29236299,"Gemina (The Illuminae Files, #2)","Amie Kaufman, Jay Kristoff, Marie Lu",4.56,0.0,neutral
51740,Staying Fat for Sarah Byrnes,Chris Crutcher,3.94,0.0,neutral
73960,Lorna Doone,"R.D. Blackmore, Michelle Allen",3.71,0.0,neutral
53809,Maktub,Paulo Coelho,3.41,0.0,neutral
10599302,"Head Over Heels (Lucky Harbor, #3)",Jill Shalvis,4.16,0.0,neutral
1866046,Adam,Ted Dekker,3.93,0.0,neutral
388018,"The Clocks (Hercule Poirot, #34)","Agatha Christie, Robin Bailey",3.71,0.0,neutral
15818278,The One I Left Behind,Jennifer McMahon,3.76,0.0,neutral
89370,Tao of Pooh and Te of Piglet Boxed Set,Benjamin Hoff,4.15,0.0,neutral
21433251,Manga Classics: Les Misérables,"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",4.1,0.0,neutral
280125,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",R.A. Salvatore,4.11,0.0,neutral
